,fn,ln,totsec,pts,player_id,team_id,team_abbreviation,pm,game_min
0,Luka,Doncic,2581,35,1629029,1610612742,DAL,6,43.016666666666666
1,Kyrie,Irving,2380,36,202681,1610612742,DAL,15,39.666666666666664
2,Josh,Green,1997,12,1630182,1610612742,DAL,-5,33.28333333333333
3,Maxi,Kleber,1822,7,1628467,1610612742,DAL,10,30.366666666666667
4,Tim,Hardaway Jr.,1526,14,203501,1610612742,DAL,-1,25.433333333333334
5,Derrick,Jones Jr.,1300,2,1627884,1610612742,DAL,8,21.666666666666668
6,Grant,Williams,1285,5,1629684,1610612742,DAL,12,21.416666666666668
7,Dwight,Powell,1058,2,203939,1610612742,DAL,2,17.633333333333333
8,Jaden,Hardy,451,6,1630702,1610612742,DAL,13,7.516666666666667
9,Seth,Curry,0,0,203552,1610612742,DAL,0,0.0
10,Richaun,Holmes,0,0,1626158,1610612742,DAL,0,0.0
11,A.J.,Lawson,0,0,1630639,1610612742,DAL,0,0.0
12,Markieff,Morris,0,0,202693,1610612742,DAL,0,0.0
13,Olivier-Maxence,Prosper,0,0,1641765,1610612742,DAL,0,0.0
14,Brandon,Williams,0,0,1630314,1610612742,DAL,0,0.0
15,Greg,Brown III,0,0,1630535,1610612742,DAL,0,0.0
16,Dante,Exum,0,0,203957,1610612742,DAL,0,0.0
17,Dereck,Lively II,0,0,1641726,1610612742,DAL,0,0.0
18,Mikal,Bridges,2310,28,1628969,1610612751,BKN,-18,38.5
19,Cam,Thomas,2240,16,1630560,1610612751,BKN,-19,37.333333333333336
20,Nic,Claxton,2076,9,1629651,1610612751,BKN,-15,34.6
21,Spencer,Dinwiddie,2076,9,203915,1610612751,BKN,4,34.6
22,Royce,O'Neale,1904,18,1626220,1610612751,BKN,-9,31.733333333333334
23,Ben,Simmons,1216,9,1627732,1610612751,BKN,1,20.266666666666666
24,Dennis,Smith Jr.,1097,6,1628372,1610612751,BKN,-7,18.283333333333335
25,Jalen,Wilson,1065,10,1630592,1610612751,BKN,5,17.75
26,Noah,Clowney,264,2,1641730,1610612751,BKN,5,4.4
27,Trendon,Watford,152,0,1630570,1610612751,BKN,-7,2.533333333333333
28,Harry,Giles III,0,0,1628385,1610612751,BKN,0,0.0
29,Keon,Johnson,0,0,1630553,1610612751,BKN,0,0.0
30,Dorian,Finney-Smith,0,0,1627827,1610612751,BKN,0,0.0
31,Cameron,Johnson,0,0,1629661,1610612751,BKN,0,0.0
32,Day'Ron,Sharpe,0,0,1630549,1610612751,BKN,0,0.0
33,Lonnie,Walker IV,0,0,1629022,1610612751,BKN,0,0.0
34,Dariq,Whitehead,0,0,1641727,1610612751,BKN,0,0.0
