,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-11-09T01:10:25.5000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-11-09T01:10:28.4000000+00:00,11:56,Jump Ball Gobert vs Gobert (Ingram gains possession),0,-80,0,0,0,0,0,10,203497,1610612740,203497,0,0,1627742,1610612740,60000,0,0
2,1,7,2023-11-09T01:10:41.6000000+00:00,11:43,[NOP] Ingram Pullup Jump shot: Missed,74,109,2,0,0,0,79,2,,1610612740,1627742,0,0,,1610612740,70000,0,0
3,1,8,2023-11-09T01:10:44.6000000+00:00,11:40,[NOP] Robinson-Earl Rebound (Off:1 Def:0),74,109,1,0,0,0,0,4,,1610612740,1630526,0,0,,1610612740,80000,0,0
4,1,9,2023-11-09T01:10:45.8000000+00:00,11:39,[NOP] Robinson-Earl Putback Layup Shot: Missed,-6,28,2,0,0,0,72,2,,1610612740,1630526,0,0,,1610612740,90000,0,0
5,1,10,2023-11-09T01:10:47.8000000+00:00,11:37,[MIN] Gobert Rebound (Off:0 Def:1),-6,28,0,0,0,0,0,4,,1610612750,203497,0,0,,1610612740,100000,0,0
6,1,11,2023-11-09T01:11:08.0000000+00:00,11:23,[MIN] Towns Foul: Offensive (1 PF) (T Ricks),-74,88,0,0,0,0,4,6,1630526,1610612750,1626157,0,0,1627539,1610612750,110000,0,0
7,1,13,2023-11-09T01:11:08.0000000+00:00,11:23,[MIN] Towns Turnover : Offensive Foul Turnover (1 TO),-74,88,0,0,0,0,37,5,,1610612750,1626157,0,0,1627539,1610612750,130000,0,0
8,1,14,2023-11-09T01:11:37.4000000+00:00,11:06,[NOP 2-0] Daniels Driving Finger Roll Layup Shot: Made (2 PTS) Assist: Ingram (1 AST),-10,10,2,0,0,0,75,1,,1610612740,1630700,0,2,1627742,1610612740,140000,2,2
9,1,16,2023-11-09T01:12:02.1000000+00:00,10:41,[MIN 3-2] McDaniels 3pt Shot: Made (3 PTS) Assist: Edwards (1 AST),-38,256,3,0,0,0,79,1,,1610612750,1630183,3,2,1630162,1610612750,160000,3,-1
10,1,18,2023-11-09T01:12:20.3000000+00:00,10:22,[NOP 4-3] Valanciunas Jump Shot: Made (2 PTS) Assist: Ingram (2 AST),-1,123,2,0,0,0,1,1,,1610612740,202685,3,4,1627742,1610612740,180000,2,1
11,1,20,2023-11-09T01:12:34.4000000+00:00,10:10,[MIN] Gobert Turnover : Out of Bounds Lost Ball Turnover (1 TO),9,36,0,0,0,0,40,5,,1610612750,203497,3,4,200832,1610612750,200000,0,1
12,1,21,2023-11-09T01:12:55.8000000+00:00,09:54,[NOP] Ingram Pullup Jump shot: Missed,10,177,2,0,0,0,79,2,,1610612740,1627742,3,4,,1610612740,210000,0,1
13,1,22,2023-11-09T01:12:58.8000000+00:00,09:51,[MIN] Gobert Rebound (Off:0 Def:2),10,177,0,0,0,0,0,4,,1610612750,203497,3,4,,1610612740,220000,0,1
14,1,23,2023-11-09T01:13:09.4000000+00:00,09:43,[MIN] Edwards Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-112,209,0,0,0,0,45,5,,1610612750,1630162,3,4,1627539,1610612750,230000,0,1
15,1,24,2023-11-09T01:13:29.3000000+00:00,09:32,[NOP] Daniels 3pt Shot: Missed,-16,250,3,0,0,0,1,2,,1610612740,1630700,3,4,,1610612740,240000,0,1
16,1,25,2023-11-09T01:13:32.3000000+00:00,09:29,[MIN] Conley Rebound (Off:0 Def:1),-16,250,0,0,0,0,0,4,,1610612750,201144,3,4,,1610612740,250000,0,1
17,1,26,2023-11-09T01:13:39.6000000+00:00,09:24,[NOP] Robinson-Earl Foul: Personal (1 PF) (T Ricks),4,229,0,0,0,0,1,6,1626157,1610612740,1630526,3,4,1627539,1610612750,260000,0,1
18,1,28,2023-11-09T01:14:10.1000000+00:00,09:13,[MIN] Edwards 3pt Shot: Missed,-5,246,3,0,0,0,79,2,,1610612750,1630162,3,4,,1610612750,280000,0,1
19,1,29,2023-11-09T01:14:13.1000000+00:00,09:10,[NOP] Valanciunas Rebound (Off:0 Def:1),-5,246,0,0,0,0,0,4,,1610612740,202685,3,4,,1610612750,290000,0,1
20,1,30,2023-11-09T01:14:24.9000000+00:00,08:58,[NOP] Ingram 3pt Shot: Missed,232,23,3,0,0,0,1,2,,1610612740,1627742,3,4,,1610612740,300000,0,1
21,1,31,2023-11-09T01:14:25.9000000+00:00,08:57,[NOP] Team Rebound,232,23,1,0,0,0,0,4,,1610612740,0,3,4,,1610612740,310000,0,1
22,1,32,2023-11-09T01:14:31.5000000+00:00,08:57,Stoppage: Out-of-Bounds,0,-80,0,0,0,0,3,20,,0,0,3,4,,1610612740,320000,0,1
23,1,33,2023-11-09T01:14:46.0000000+00:00,08:55,[NOP] Ingram Fadeaway Jump Shot: Missed,-148,16,2,0,0,0,63,2,,1610612740,1627742,3,4,,1610612740,330000,0,1
24,1,34,2023-11-09T01:14:49.0000000+00:00,08:52,[MIN] Towns Rebound (Off:0 Def:1),-148,16,0,0,0,0,0,4,,1610612750,1626157,3,4,,1610612740,340000,0,1
25,1,35,2023-11-09T01:14:56.7000000+00:00,08:45,[MIN 6-4] Towns 3pt Shot: Made (3 PTS) Assist: McDaniels (1 AST),48,256,3,0,0,0,1,1,,1610612750,1626157,6,4,1630183,1610612750,350000,3,-2
26,1,37,2023-11-09T01:15:12.7000000+00:00,08:28,[NOP] Daniels Driving Floating Jump Shot: Missed,11,101,2,0,0,0,101,2,,1610612740,1630700,6,4,,1610612740,370000,0,-2
27,1,38,2023-11-09T01:15:15.7000000+00:00,08:25,[MIN] Gobert Rebound (Off:0 Def:3),11,101,0,0,0,0,0,4,,1610612750,203497,6,4,,1610612740,380000,0,-2
28,1,39,2023-11-09T01:15:25.8000000+00:00,08:15,[MIN 9-4] Towns 3pt Shot: Made (6 PTS) Assist: Edwards (2 AST),-33,267,3,0,0,0,1,1,,1610612750,1626157,9,4,1630162,1610612750,390000,3,-5
29,1,41,2023-11-09T01:15:44.6000000+00:00,07:56,[NOP 6-9] Ingram Turnaround Jump Shot: Made (2 PTS) Assist: Daniels (1 AST),-11,126,2,0,0,0,47,1,,1610612740,1627742,9,6,1630700,1610612740,410000,2,-3
30,1,43,2023-11-09T01:16:03.9000000+00:00,07:40,[NOP] Valanciunas Foul: Personal (1 PF) (C Blair),-54,27,0,0,0,0,1,6,1626157,1610612740,202685,9,6,200832,1610612750,430000,0,-3
