,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-03-01T02:10:17.3000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-03-01T02:10:19.0000000+00:00,11:57,Jump Ball Nurkic vs Sengun (Booker gains possession),0,-80,0,0,0,0,0,10,1630578,1610612756,203994,0,0,1626164,1610612756,60000,0,0
2,1,7,2024-03-01T02:10:29.8000000+00:00,11:46,[PHX 2-0] Durant Jump Shot: Made (2 PTS) Assist: Booker (1 AST),13,187,2,0,0,0,1,1,,1610612756,201142,2,0,1626164,1610612756,70000,2,-2
3,1,9,2024-03-01T02:10:55.3000000+00:00,11:21,[HOU] VanVleet Pullup Jump shot: Missed,-91,172,2,0,0,0,79,2,,1610612745,1627832,2,0,,1610612745,90000,0,-2
4,1,10,2024-03-01T02:10:57.3000000+00:00,11:19,[PHX] Booker Rebound (Off:0 Def:1),-91,172,0,0,0,0,0,4,,1610612756,1626164,2,0,,1610612745,100000,0,-2
5,1,11,2024-03-01T02:11:14.6000000+00:00,11:02,[PHX] Durant Pullup Jump shot: Missed,146,78,2,0,0,0,79,2,,1610612756,201142,2,0,,1610612756,110000,0,-2
6,1,12,2024-03-01T02:11:16.6000000+00:00,11:00,[HOU] VanVleet Rebound (Off:0 Def:1),146,78,0,0,0,0,0,4,,1610612745,1627832,2,0,,1610612756,120000,0,-2
7,1,13,2024-03-01T02:11:33.6000000+00:00,10:43,[HOU] Smith Jr. Jump Shot: Missed,123,27,2,0,0,0,1,2,,1610612745,1631095,2,0,,1610612745,130000,0,-2
8,1,14,2024-03-01T02:11:35.6000000+00:00,10:41,[PHX] Durant Rebound (Off:0 Def:1),123,27,0,0,0,0,0,4,,1610612756,201142,2,0,,1610612745,140000,0,-2
9,1,15,2024-03-01T02:11:41.4000000+00:00,10:35,[PHX] O'Neale 3pt Shot: Missed,202,170,3,1,0,0,2,2,,1610612756,1626220,2,0,,1610612756,150000,0,-2
10,1,16,2024-03-01T02:11:44.4000000+00:00,10:32,[HOU] Smith Jr. Rebound (Off:0 Def:1),202,170,0,0,0,0,0,4,,1610612745,1631095,2,0,,1610612756,160000,0,-2
11,1,17,2024-03-01T02:11:48.6000000+00:00,10:28,[HOU 3-2] Green 3pt Shot: Made (3 PTS) Assist: VanVleet (1 AST),-241,0,3,1,0,0,2,1,,1610612745,1630224,2,3,1627832,1610612745,170000,3,1
12,1,19,2024-03-01T02:12:09.2000000+00:00,10:07,[PHX 4-3] Booker Driving Hook Shot: Made (2 PTS) Assist: Nurkic (1 AST),42,72,2,0,0,0,57,1,,1610612756,1626164,4,3,203994,1610612756,190000,2,-1
13,1,21,2024-03-01T02:12:20.9000000+00:00,09:55,[HOU] Green 3pt Shot: Missed,-232,153,3,0,0,0,1,2,,1610612745,1630224,4,3,,1610612745,210000,0,-1
14,1,22,2024-03-01T02:12:23.9000000+00:00,09:52,[PHX] Booker Rebound (Off:0 Def:2),-232,153,0,0,0,0,0,4,,1610612756,1626164,4,3,,1610612745,220000,0,-1
15,1,23,2024-03-01T02:12:29.4000000+00:00,09:47,[PHX 7-3] Booker 3pt Shot: Made (5 PTS),152,224,3,0,0,0,79,1,,1610612756,1626164,7,3,,1610612756,230000,3,-4
16,1,24,2024-03-01T02:12:45.7000000+00:00,09:30,[HOU 5-7] VanVleet Pullup Jump shot: Made (2 PTS),102,152,2,0,0,0,79,1,,1610612745,1627832,7,5,,1610612745,240000,2,-2
17,1,25,2024-03-01T02:13:00.7000000+00:00,09:15,[PHX] Booker Step Back Jump shot: Missed Block: VanVleet (1 BLK),142,-3,2,0,0,0,80,2,1627832,1610612756,1626164,7,5,,1610612756,250000,0,-2
18,1,27,2024-03-01T02:13:00.7000000+00:00,09:15,[HOU] VanVleet Rebound (Off:0 Def:2),142,-3,0,0,0,0,0,4,,1610612745,1627832,7,5,,1610612756,270000,0,-2
19,1,57,2024-03-01T02:13:04.5000000+00:00,09:15,[HOU] VanVleet Turnover : Bad Pass (1 TO) Steal:O'Neale (1 ST),-18,861,1,0,0,0,1,5,1626220,1610612745,1627832,7,5,,1610612745,275000,0,-2
20,1,28,2024-03-01T02:13:08.3000000+00:00,09:08,[PHX 10-5] Allen 3pt Shot: Made (3 PTS) Assist: Durant (1 AST),183,196,3,0,0,0,1,1,,1610612756,1628960,10,5,201142,1610612756,280000,3,-5
21,1,30,2024-03-01T02:13:23.1000000+00:00,08:53,[HOU 8-10] Green 3pt Shot: Made (6 PTS),-1,268,3,0,0,0,79,1,,1610612745,1630224,10,8,,1610612745,300000,3,-2
22,1,31,2024-03-01T02:13:36.9000000+00:00,08:41,[HOU] Smith Jr. Foul: Personal (1 PF) (B Kennedy),141,98,0,0,0,0,1,6,201142,1610612745,1631095,10,8,1662,1610612756,310000,0,-2
23,1,33,2024-03-01T02:14:00.5000000+00:00,08:36,[HOU] VanVleet Foul: Shooting (1 PF) (2 FTA) (B Kennedy),-31,67,0,0,2,0,2,6,201142,1610612745,1627832,10,8,1662,1610612756,330000,0,-2
24,1,35,2024-03-01T02:14:31.7000000+00:00,08:36,[PHX 11-8] Durant Free Throw 1 of 2 (3 PTS),0,-80,1,0,1,0,11,3,,1610612756,201142,11,8,,1610612756,350000,1,-3
25,1,36,2024-03-01T02:14:46.3000000+00:00,08:36,[PHX 12-8] Durant Free Throw 2 of 2 (4 PTS),0,-80,1,0,1,0,12,3,,1610612756,201142,12,8,,1610612756,360000,1,-4
26,1,37,2024-03-01T02:15:00.2000000+00:00,08:24,[PHX] Nurkic Foul: Shooting (1 PF) (2 FTA) (B Nansel),18,66,0,0,2,0,2,6,1630578,1610612756,203994,12,8,202035,1610612745,370000,0,-4
27,1,39,2024-03-01T02:15:29.5000000+00:00,08:24,[HOU 9-12] Sengun Free Throw 1 of 2 (1 PTS),0,-80,1,0,1,0,11,3,,1610612745,1630578,12,9,,1610612745,390000,1,-3
28,1,40,2024-03-01T02:15:49.2000000+00:00,08:24,[HOU 10-12] Sengun Free Throw 2 of 2 (2 PTS),0,-80,1,0,1,0,12,3,,1610612745,1630578,12,10,,1610612745,400000,1,-2
29,1,41,2024-03-01T02:16:05.3000000+00:00,08:12,[PHX 14-10] Booker Fadeaway Jump Shot: Made (7 PTS),127,125,2,0,0,0,63,1,,1610612756,1626164,14,10,,1610612756,410000,2,-4
30,1,42,2024-03-01T02:16:17.8000000+00:00,07:59,[HOU 12-14] Green Step Back Jump shot: Made (8 PTS),48,96,2,0,0,0,80,1,,1610612745,1630224,14,12,,1610612745,420000,2,-2
31,1,43,2024-03-01T02:16:39.3000000+00:00,07:38,[PHX] Allen 3pt Shot: Missed,-232,70,3,0,0,0,80,2,,1610612756,1628960,14,12,,1610612756,430000,0,-2
32,1,44,2024-03-01T02:16:42.3000000+00:00,07:35,[HOU] Sengun Rebound (Off:0 Def:1),-232,70,0,0,0,0,0,4,,1610612745,1630578,14,12,,1610612756,440000,0,-2
33,1,45,2024-03-01T02:16:51.3000000+00:00,07:27,[HOU] VanVleet Driving Reverse Layup Shot: Missed Block: O'Neale (1 BLK),-17,17,2,0,0,0,73,2,1626220,1610612745,1627832,14,12,,1610612745,450000,0,-2
34,1,47,2024-03-01T02:16:54.3000000+00:00,07:24,[PHX] Nurkic Rebound (Off:0 Def:1),-17,17,0,0,0,0,0,4,,1610612756,203994,14,12,,1610612745,470000,0,-2
