,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-02-02T01:10:29.2000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-02-02T01:10:32.5000000+00:00,11:55,Jump Ball Jackson Jr. vs Allen (Pippen Jr. gains possession),0,-80,0,0,0,0,0,10,1628386,1610612763,1628991,0,0,1630590,1610612763,60000,0,0
2,1,7,2024-02-02T01:10:43.7000000+00:00,11:44,[MEM] Jackson Jr. Driving Finger Roll Layup Shot: Missed Block: Allen (1 BLK),-26,2,2,0,0,0,75,2,1628386,1610612763,1628991,0,0,,1610612763,70000,0,0
3,1,9,2024-02-02T01:10:51.7000000+00:00,11:36,[MEM] Pippen Jr. Rebound (Off:1 Def:0),-26,2,1,0,0,0,0,4,,1610612763,1630590,0,0,,1610612763,90000,0,0
4,1,10,2024-02-02T01:10:53.4000000+00:00,11:35,[MEM] Williams Jr. 3pt Shot: Missed,100,239,3,0,0,0,1,2,,1610612763,1631246,0,0,,1610612763,100000,0,0
5,1,11,2024-02-02T01:10:56.4000000+00:00,11:32,[CLE] Strus Rebound (Off:0 Def:1),218,155,0,0,0,0,0,4,,1610612739,1629622,0,0,,1610612763,110000,0,0
6,1,12,2024-02-02T01:10:58.4000000+00:00,11:29,[CLE 3-0] Mitchell 3pt Shot: Made (3 PTS),-162,237,3,1,0,0,80,1,,1610612739,1628378,0,3,,1610612739,120000,3,3
7,1,13,2024-02-02T01:11:13.9000000+00:00,11:14,[MEM 2-3] Jackson Jr. Driving Layup Shot: Made (2 PTS),20,9,2,0,0,0,6,1,,1610612763,1628991,2,3,,1610612763,130000,2,1
8,1,14,2024-02-02T01:11:35.9000000+00:00,10:52,[CLE] Allen Cutting Layup Shot: Missed Block: Aldama (1 BLK),5,43,2,0,0,0,98,2,1630583,1610612739,1628386,2,3,,1610612739,140000,0,1
9,1,16,2024-02-02T01:11:37.9000000+00:00,10:50,[MEM] Aldama Rebound (Off:0 Def:1),5,43,0,0,0,0,0,4,,1610612763,1630583,2,3,,1610612739,160000,0,1
10,1,17,2024-02-02T01:11:45.9000000+00:00,10:50,[CLE] Wade Violation:Kicked Ball (T Brothers),0,-80,0,0,0,0,5,7,,1610612739,1629731,2,3,,1610612763,170000,0,1
11,1,18,2024-02-02T01:12:07.8000000+00:00,10:35,[MEM] Jackson Jr. Turnover : Lost Ball (1 TO) Steal:Garland (1 ST),-40,41,1,0,0,0,2,5,1629636,1610612763,1628991,2,3,,1610612763,180000,0,1
12,1,20,2024-02-02T01:12:15.5000000+00:00,10:27,[CLE] Mitchell 3pt Shot: Missed,-208,162,3,0,0,0,80,2,,1610612739,1628378,2,3,,1610612739,200000,0,1
13,1,21,2024-02-02T01:12:18.5000000+00:00,10:24,[MEM] Pippen Jr. Rebound (Off:1 Def:1),-208,162,0,0,0,0,0,4,,1610612763,1630590,2,3,,1610612739,210000,0,1
14,1,22,2024-02-02T01:12:32.5000000+00:00,10:10,[MEM 4-3] Konchar Cutting Finger Roll Layup Shot: Made (2 PTS) Assist: Jackson Jr. (1 AST),26,19,2,0,0,0,99,1,,1610612763,1629723,4,3,1628991,1610612763,220000,2,-1
15,1,24,2024-02-02T01:12:48.2000000+00:00,09:58,[MEM] Williams Jr. Foul: Shooting (1 PF) (2 FTA) (T Brothers),-28,27,0,0,2,0,2,6,1628378,1610612763,1631246,4,3,1146,1610612739,240000,0,-1
16,1,26,2024-02-02T01:13:16.9000000+00:00,09:58,[CLE 4-4] Mitchell Free Throw 1 of 2 (4 PTS),0,-80,1,0,1,0,11,3,,1610612739,1628378,4,4,,1610612739,260000,1,0
17,1,27,2024-02-02T01:13:16.9000000+00:00,09:58,[CLE] Mitchell Free Throw 2 of 2 Missed,0,-80,2,0,0,0,12,3,,1610612739,1628378,4,4,,1610612739,270000,0,0
18,1,28,2024-02-02T01:13:18.9000000+00:00,09:56,[MEM] Jackson Jr. Rebound (Off:0 Def:1),0,-80,0,0,0,0,0,4,,1610612763,1628991,4,4,,1610612739,270001,0,0
19,1,29,2024-02-02T01:13:52.9000000+00:00,09:43,[MEM 6-4] Jackson Jr. Turnaround Bank shot: Made (4 PTS),5,49,2,0,0,0,85,1,,1610612763,1628991,6,4,,1610612763,290000,2,-2
20,1,30,2024-02-02T01:14:06.1000000+00:00,09:29,[CLE 6-6] Allen Jump Shot: Made (2 PTS) Assist: Strus (1 AST),-4,131,2,0,0,0,1,1,,1610612739,1628386,6,6,1629622,1610612739,300000,2,0
21,1,32,2024-02-02T01:14:23.0000000+00:00,09:12,[MEM] Pippen Jr. Floating Jump shot: Missed,-13,131,2,0,0,0,78,2,,1610612763,1630590,6,6,,1610612763,320000,0,0
22,1,33,2024-02-02T01:14:25.0000000+00:00,09:10,[CLE] Garland Rebound (Off:0 Def:1),-13,131,0,0,0,0,0,4,,1610612739,1629636,6,6,,1610612763,330000,0,0
23,1,34,2024-02-02T01:14:34.0000000+00:00,09:10,[CLE] Garland Turnover : Step Out of Bounds Turnover (1 TO),48,868,0,0,0,0,39,5,,1610612739,1629636,6,6,1146,1610612739,340000,0,0
24,1,35,2024-02-02T01:14:58.0000000+00:00,09:04,[MEM] Aldama 3pt Shot: Missed,77,246,3,0,0,0,1,2,,1610612763,1630583,6,6,,1610612763,350000,0,0
25,1,36,2024-02-02T01:15:02.0000000+00:00,09:00,[CLE] Allen Rebound (Off:0 Def:1),77,246,0,0,0,0,0,4,,1610612739,1628386,6,6,,1610612763,360000,0,0
26,1,37,2024-02-02T01:15:06.1000000+00:00,08:55,[CLE] Strus 3pt Shot: Missed,-235,9,3,1,0,0,2,2,,1610612739,1629622,6,6,,1610612739,370000,0,0
27,1,38,2024-02-02T01:15:09.1000000+00:00,08:52,[MEM] Pippen Jr. Rebound (Off:1 Def:2),-235,9,0,0,0,0,0,4,,1610612763,1630590,6,6,,1610612739,380000,0,0
28,1,39,2024-02-02T01:15:17.7000000+00:00,08:43,[MEM 9-6] Pippen Jr. 3pt Shot: Made (3 PTS) Assist: Jackson Jr. (2 AST),-156,203,3,0,0,0,1,1,,1610612763,1630590,9,6,1628991,1610612763,390000,3,-3
