,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2024-01-28T00:10:21.4000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2024-01-28T00:10:23.8000000+00:00,11:57,Jump Ball Horford vs Plumlee (Tatum gains possession),0,-80,0,0,0,0,0,10,203486,1610612738,201143,0,0,1628369,1610612738,60000,0,0
2,1,7,2024-01-28T00:10:37.9000000+00:00,11:43,[BOS] Horford Jump Shot: Missed,-197,98,2,0,0,0,1,2,,1610612738,201143,0,0,,1610612738,70000,0,0
3,1,8,2024-01-28T00:10:39.9000000+00:00,11:41,[LAC] George Rebound (Off:0 Def:1),-197,98,0,0,0,0,0,4,,1610612746,202331,0,0,,1610612738,80000,0,0
4,1,9,2024-01-28T00:10:46.0000000+00:00,11:35,[LAC 2-0] George Step Back Jump shot: Made (2 PTS),21,193,2,0,0,0,80,1,,1610612746,202331,0,2,,1610612746,90000,2,2
5,1,10,2024-01-28T00:10:58.2000000+00:00,11:22,[BOS] Brown Turnaround Fadeaway shot: Missed,-169,98,2,0,0,0,86,2,,1610612738,1627759,0,2,,1610612738,100000,0,2
6,1,11,2024-01-28T00:11:01.2000000+00:00,11:19,[LAC] Plumlee Rebound (Off:0 Def:1),-169,98,0,0,0,0,0,4,,1610612746,203486,0,2,,1610612738,110000,0,2
7,1,12,2024-01-28T00:11:08.1000000+00:00,11:12,[LAC] Harden 3pt Shot: Missed,-163,206,3,0,0,0,79,2,,1610612746,201935,0,2,,1610612746,120000,0,2
8,1,13,2024-01-28T00:11:12.1000000+00:00,11:08,[BOS] White Rebound (Off:0 Def:1),-163,206,0,0,0,0,0,4,,1610612738,1628401,0,2,,1610612746,130000,0,2
9,1,14,2024-01-28T00:11:16.3000000+00:00,11:04,[BOS] Tatum 3pt Shot: Missed,-189,204,3,1,0,0,2,2,,1610612738,1628369,0,2,,1610612738,140000,0,2
10,1,15,2024-01-28T00:11:19.3000000+00:00,11:01,[LAC] Leonard Rebound (Off:0 Def:1),-189,204,0,0,0,0,0,4,,1610612746,202695,0,2,,1610612738,150000,0,2
11,1,16,2024-01-28T00:11:22.6000000+00:00,10:58,[LAC] Mann Running Finger Roll Layup Shot: Missed Block: White (1 BLK),23,32,2,1,0,0,76,2,1628401,1610612746,1629611,0,2,,1610612746,160000,0,2
12,1,18,2024-01-28T00:11:23.6000000+00:00,10:57,[LAC] Team Rebound,23,32,1,0,0,0,0,4,,1610612746,0,0,2,,1610612746,180000,0,2
13,1,19,2024-01-28T00:11:33.6000000+00:00,10:57,[LAC] Leonard Turnover : Offensive Goaltending (1 TO),-22,31,0,0,0,0,15,5,,1610612746,202695,0,2,1151,1610612746,190000,0,2
14,1,20,2024-01-28T00:11:58.0000000+00:00,10:37,[BOS 2-2] Holiday Driving Layup Shot: Made (2 PTS) Assist: Brown (1 AST),-37,31,2,0,0,0,6,1,,1610612738,201950,2,2,1627759,1610612738,200000,2,0
