,PERIOD,EVT,WALLCLK,CL,DE,LOCX,LOCY,OPT1,OPT2,OPT3,OPT4,MTYPE,ETYPE,OPID,TID,PID,HS,VS,EPID,OFTID,ORD,PTS,diff_a-h
0,1,2,2023-12-01T00:42:53.6000000+00:00,12:00,Start Period,0,-80,0,0,0,0,0,12,,0,0,0,0,,0,20000,0,0
1,1,4,2023-12-01T00:42:55.6000000+00:00,11:58,Jump Ball Adebayo vs Turner (Butler gains possession),0,-80,0,0,0,0,0,10,1626167,1610612748,1628389,0,0,202710,1610612748,60000,0,0
2,1,7,2023-12-01T00:43:14.6000000+00:00,11:39,[MIA] Adebayo Turnaround Fadeaway shot: Missed,87,36,2,0,0,0,86,2,,1610612748,1628389,0,0,,1610612748,70000,0,0
3,1,8,2023-12-01T00:43:16.6000000+00:00,11:37,[IND] Toppin Rebound (Off:0 Def:1),87,36,0,0,0,0,0,4,,1610612754,1630167,0,0,,1610612748,80000,0,0
4,1,9,2023-12-01T00:43:26.4000000+00:00,11:27,[IND] Turner 3pt Shot: Missed,105,254,3,0,0,0,1,2,,1610612754,1626167,0,0,,1610612754,90000,0,0
5,1,10,2023-12-01T00:43:31.1000000+00:00,11:21,[IND] Hield Rebound (Off:1 Def:0),105,254,1,0,0,0,0,4,,1610612754,1627741,0,0,,1610612754,100000,0,0
6,1,11,2023-12-01T00:43:32.8000000+00:00,11:19,[IND 2-0] Toppin Driving Finger Roll Layup Shot: Made (2 PTS) Assist: Hield (1 AST),18,33,2,0,0,0,75,1,,1610612754,1630167,0,2,1627741,1610612754,110000,2,2
7,1,13,2023-12-01T00:43:49.7000000+00:00,11:06,[MIA] Robinson Turnover : Traveling (1 TO),97,62,0,0,0,0,4,5,,1610612748,1629130,0,2,200834,1610612748,130000,0,2
8,1,14,2023-12-01T00:44:12.6000000+00:00,10:51,[MIA] Robinson Foul: Personal (1 PF) (M Lindsay),-104,-3,0,0,0,0,1,6,1628971,1610612748,1629130,0,2,200834,1610612754,140000,0,2
9,1,16,2023-12-01T00:44:40.5000000+00:00,10:46,[IND 5-0] Toppin 3pt Shot: Made (5 PTS) Assist: Hield (2 AST),243,81,3,0,0,0,1,1,,1610612754,1630167,0,5,1627741,1610612754,160000,3,5
